Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,0.99005787,03:04:39,357,357.128229,0.13047,0.044513,0.0253,0.019816,2.42206,74.581841,75.098901,5.912813,0.100174,1.176949,4,10,7,6,3,6,6,3,4,8,7,4,4,10,7,4,0.06698,0.12932,0.26823,0.27439,1,1,30:06:2022,23:31:13,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.99005787,03:44:06,357,357.155625,0.10537,0.053346,0.046411,0.038901,1.246242,68.113808,68.581688,1.688506,0.015934,1.165298,4,10,7,6,4,10,7,6,4,10,6,6,4,10,7,6,0.06288,0.11889,0.24491,0.25108,1,1,30:06:2022,23:40:07,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.99005787,04:06:03,357,357.170868,0.10118,0.055178,0.04488,0.036526,1.218541,64.829748,65.26337,1.475905,0.017394,1.066583,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.0613,0.11484,0.23582,0.24202,1,1,30:06:2022,23:47:37,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.99005787,05:02:06,357,357.209792,0.11185,0.055986,0.044085,0.038294,1.395023,57.787835,58.107427,1.247333,0.019916,1.171397,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.05869,0.10817,0.22065,0.22688,1,1,30:06:2022,23:21:51,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.99005787,07:02:03,357,357.29309,0.13101,0.070076,0.04554,0.036311,1.543608,52.071104,52.026896,7.726646,0.273873,1.367756,3,10,8,4,2,9,8,3,3,10,8,4,3,7,7,4,0.05718,0.10423,0.21144,0.21745,1,1,30:06:2022,23:25:07,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:12:2021,03:44:32,358,358.155926,0.079466,0.037023,0.029795,0.025003,1.478459,68.112238,68.580316,2.373002,0.021575,0.836241,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06288,0.11889,0.24491,0.25107,1,1,30:06:2022,23:36:29,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:12:2021,04:06:36,358,358.17125,0.085082,0.041323,0.03292,0.0275,1.426807,64.809885,65.243526,1.37452,0.014644,0.893479,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06129,0.11482,0.23577,0.24197,1,1,30:06:2022,23:21:05,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:12:2021,06:02:35,358,358.251794,0.16025,0.08816,0.068681,0.058272,1.261499,53.061248,53.213976,1.746803,0.019464,1.615401,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.0574,0.10483,0.21292,0.21909,1,1,30:06:2022,23:29:40,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:12:2021,07:02:35,358,358.293461,0.1365,0.067154,0.049846,0.038802,1.499616,52.054968,52.010641,1.354572,0.018576,1.449243,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05718,0.10422,0.21142,0.21743,1,1,30:06:2022,23:40:21,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:12:2021,08:02:36,358,358.335139,0.12167,0.064918,0.054714,0.045209,1.205948,54.963156,54.731099,1.710182,0.024927,1.467459,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05795,0.10613,0.21566,0.22132,1,1,30:06:2022,23:49:40,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:12:2021,05:02:59,359,359.210405,0.11708,0.053621,0.042744,0.036718,1.517711,57.76391,58.084019,1.514475,0.022529,1.232754,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.05869,0.10815,0.22061,0.22684,1,1,30:06:2022,23:42:28,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:12:2021,06:03:02,359,359.252106,0.1159,0.065993,0.055045,0.04739,1.118052,53.039829,53.192793,1.287042,0.016633,1.342207,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.05739,0.10481,0.21288,0.21906,1,1,30:06:2022,23:50:15,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:12:2021,04:04:00,361,361.169444,0.066043,0.029147,0.02169,0.017334,1.665938,65.328941,65.769978,1.683434,0.013751,0.899443,3,10,8,5,3,10,8,5,3,10,7,6,3,10,7,6,0.061,0.11554,0.23511,0.2416,1,1,30:06:2022,23:36:00,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,29:12:2021,04:04:57,363,363.170104,0.087397,0.049053,0.041196,0.035277,1.131533,65.254642,65.696368,1.720937,0.017632,1.325647,3,10,8,5,3,10,8,5,3,10,8,5,3,10,7,6,0.06096,0.11546,0.23493,0.24141,1,1,30:06:2022,23:32:30,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.065763889,03:08:59,1,1.131238,0.073851,0.037991,0.032261,0.028024,1.253111,74.317367,74.836981,1.621805,0.010889,1.08797,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06723,0.12765,0.26898,0.27659,1,1,30:06:2022,23:35:57,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.065763889,04:10:50,1,1.17419,0.068861,0.035275,0.028355,0.023969,1.331796,64.445217,64.880872,1.296796,0.00983,1.047,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06144,0.11332,0.2363,0.24369,1,1,30:06:2022,23:21:30,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.149097222,04:13:48,3,3.17625,0.057837,0.034622,0.028034,0.022303,1.078869,64.013054,64.446364,1.369564,0.007361,0.682234,3,10,8,5,3,10,8,5,3,10,8,5,3,10,7,5,0.06126,0.11286,0.23523,0.24261,1,1,30:06:2022,23:38:27,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.899097222,09:14:38,21,21.385162,0.093801,0.04646,0.029955,0.016902,1.674105,58.354308,57.95364,2.053547,0.015627,1.237587,4,10,7,5,4,10,7,5,4,10,4,5,4,7,5,4,0.05791,0.1085,0.22225,0.22831,1,1,30:06:2022,23:35:03,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:01:2022,11:07:03,24,24.463229,0.044846,0.021367,0.014871,0.012118,1.634268,76.237177,75.677406,4.70541,0.100863,0.95625,4,10,7,6,4,10,7,6,4,10,6,4,4,10,6,3,0.06807,0.13342,0.27611,0.27942,1,1,30:06:2022,23:40:50,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:01:2022,04:16:07,27,27.177859,0.036886,0.021394,0.017583,0.014422,1.108637,61.573553,62.043617,1.426643,0.018651,0.685094,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.0582,0.11106,0.2282,0.23489,1,1,30:06:2022,23:37:08,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,29:01:2022,03:03:43,29,29.127581,-999,-999,-999,-999,-999,73.791841,74.353099,0.986827,0.011134,0.365915,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06494,0.12794,0.2654,0.27204,1,1,30:06:2022,23:28:25,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,29:01:2022,03:38:30,29,29.151736,-999,-999,-999,-999,-999,67.496502,68.022384,1.248282,0.011214,0.365046,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06092,0.11788,0.24328,0.24995,1,1,30:06:2022,23:33:25,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,29:01:2022,09:16:33,29,29.386493,0.040246,0.019748,0.015879,0.013525,1.398618,56.756035,56.343002,2.081134,0.057767,0.436262,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05666,0.10693,0.21841,0.22408,1,1,30:06:2022,23:44:25,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,29:01:2022,10:16:33,29,29.42816,0.038669,0.016536,0.011474,0.00892,1.807118,66.139715,65.627188,1.991549,0.052988,0.410913,4,10,7,6,4,10,7,6,3,10,7,6,3,10,7,6,0.0605,0.11633,0.23878,0.24337,1,1,30:06:2022,23:46:12,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,29:01:2022,10:54:29,29,29.454502,0.041103,0.021479,0.01792,0.014418,1.251806,72.92031,72.365889,2.510999,0.031946,0.404983,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.06474,0.12665,0.26086,0.26424,1,1,30:06:2022,23:31:35,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,29:01:2022,11:12:49,29,29.467234,-999,-999,-999,-999,-999,76.364935,75.795045,1.820929,0.011973,0.398558,4,9,6,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06764,0.13367,0.27578,0.2783,1,1,30:06:2022,23:34:12,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,30:01:2022,03:01:03,30,30.125729,0.035924,0.013646,0.012342,0.011069,1.643996,74.157391,74.722407,1.53579,0.010364,0.512368,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06522,0.12864,0.26694,0.27359,1,1,30:06:2022,23:35:53,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,30:01:2022,09:16:48,30,30.386667,0.030904,0.015798,0.01039,0.008193,1.598686,56.546837,56.131938,2.291051,0.09473,0.428337,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.0566,0.10677,0.21805,0.22373,1,1,30:06:2022,23:31:16,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,30:01:2022,10:55:36,30,30.455278,0.032516,0.021104,0.017594,0.01436,0.914225,72.927427,72.370741,1.502239,0.017671,0.413613,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06475,0.12666,0.26088,0.26426,1,1,30:06:2022,23:38:36,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,30:01:2022,11:13:54,30,30.467986,0.034241,0.02069,0.018321,0.015511,0.946698,76.378735,75.806827,2.069289,0.008143,0.430677,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06764,0.13369,0.27583,0.27836,1,1,30:06:2022,23:41:04,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,31:01:2022,04:16:56,31,31.178426,0.076639,0.036675,0.029817,0.025383,1.42325,60.750364,61.226811,2.104505,0.031704,1.037892,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.05788,0.11026,0.22643,0.23316,1,1,30:06:2022,23:39:38,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.066458333,05:17:07,32,32.22022,0.079034,0.032973,0.028285,0.023582,1.567041,52.1663,52.521734,1.219163,0.021032,1.188609,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05525,0.10362,0.21149,0.21827,1,1,30:06:2022,23:36:31,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.066458333,10:17:05,32,32.42853,0.06969,0.036726,0.032002,0.028191,1.181521,65.578797,65.061428,1.408832,0.009931,0.978671,3,10,7,6,3,10,7,6,3,10,7,5,3,10,8,5,0.06022,0.11564,0.23728,0.24193,1,1,30:06:2022,23:59:51,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.108125,05:17:13,33,33.220289,0.048525,0.027796,0.025628,0.021365,0.977065,51.919917,52.27718,3.137952,0.055519,1.014508,3,10,8,4,3,10,8,3,3,10,8,4,3,10,8,4,0.05562,0.10434,0.21187,0.21863,1,1,30:06:2022,23:49:00,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.108125,09:17:12,33,33.386944,0.043671,0.01756,0.014254,0.011958,1.697195,55.858822,55.438664,2.066562,0.024952,0.611076,4,10,8,4,4,10,7,4,4,10,5,4,4,9,6,4,0.0569,0.10727,0.21768,0.22335,1,1,30:06:2022,23:34:49,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.316458333,02:54:55,38,38.12147,0.060607,0.024231,0.020581,0.016316,1.646584,74.086223,74.668046,1.876133,0.022379,0.673072,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06621,0.13067,0.268,0.27449,1,1,30:06:2022,23:41:43,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.358125,03:30:07,39,39.145914,0.076042,0.030888,0.025492,0.02063,1.659565,67.253135,67.805431,1.338427,0.013184,0.916183,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06157,0.11916,0.24366,0.25025,1,1,30:06:2022,23:48:26,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.608125,02:48:37,45,45.117095,-999,-999,-999,-999,-999,74.004886,74.601269,1.121602,0.01346,0.318056,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06574,0.13111,0.26627,0.27275,1,1,30:06:2022,23:39:51,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.691458333,03:21:50,47,47.140162,0.070261,0.033049,0.026569,0.021849,1.464895,67.104494,67.678175,1.220354,0.019582,0.506523,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06086,0.11935,0.24189,0.24848,1,1,30:06:2022,23:43:05,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.899791667,09:17:04,52,52.386852,-999,-999,-999,-999,-999,50.888116,50.427609,2.656168,0.152737,0.343659,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05506,0.10698,0.2101,0.21356,1,1,0.735231481,18:24:54,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.899791667,10:17:19,52,52.428692,-999,-999,-999,-999,-999,61.209935,60.656109,1.812691,0.103993,0.364812,3,10,8,5,3,10,8,5,3,10,8,4,3,10,8,5,0.05912,0.11613,0.22796,0.22979,1,1,0.735231481,18:30:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.899791667,10:37:11,52,52.442488,-999,-999,-999,-999,-999,64.958197,64.383765,2.529793,0.069306,0.326414,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06118,0.12075,0.23692,0.23797,1,1,0.735231481,18:35:08,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.899791667,11:19:45,52,52.472049,-999,-999,-999,-999,-999,73.371607,72.764788,2.057842,0.047275,0.286879,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06759,0.1351,0.26463,0.26326,1,1,0.735231481,18:15:41,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.899791667,11:37:54,52,52.484653,-999,-999,-999,-999,-999,77.077389,76.461149,2.559673,0.033711,0.270959,3,10,6,6,3,10,6,6,4,10,7,6,4,10,7,6,0.07155,0.14395,0.28166,0.27882,1,1,0.735231481,18:17:42,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.983125,10:37:03,54,54.442396,0.080762,0.037183,0.029084,0.024988,1.529489,64.529676,63.9516,1.686331,0.015568,1.17709,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06093,0.12018,0.23579,0.23694,1,1,0.735231481,18:36:22,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.983125,11:20:37,54,54.47265,0.077332,0.038339,0.033911,0.030726,1.253049,73.192391,72.582113,2.280539,0.032749,1.118355,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06742,0.13471,0.26387,0.26257,1,1,0.735231481,18:17:17,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.983125,11:38:52,54,54.485324,0.078654,0.040756,0.036168,0.032557,1.179948,76.938363,76.319011,3.184778,0.013387,1.105559,3,10,7,6,3,10,7,6,4,10,7,6,4,10,7,6,0.0714,0.14359,0.28096,0.27815,1,1,0.735231481,18:19:46,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:02:2022,04:05:19,56,56.170359,0.092485,0.046903,0.035935,0.032122,1.406152,56.728786,57.271155,1.443091,0.026002,1.150637,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.0569,0.11149,0.21962,0.22354,1,1,0.735231481,18:30:50,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:02:2022,04:24:43,56,56.183831,0.087705,0.039029,0.031131,0.026467,1.556781,53.322531,53.837069,1.445007,0.029999,1.077618,3,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05569,0.10866,0.21398,0.21814,1,1,0.735231481,18:16:20,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:02:2022,11:42:19,56,56.48772,0.076325,0.02258,0.011761,0.009001,2.751188,77.322255,76.698894,6.528337,0.132573,0.661939,3,9,7,6,3,10,7,6,3,10,7,6,3,10,6,6,0.07186,0.14462,0.28294,0.27994,1,1,0.735231481,18:24:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:02:2022,03:09:04,58,58.131296,0.034607,0.018423,0.013716,0.011696,1.368248,66.936999,67.537996,1.888582,0.013624,0.603825,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.06119,0.12325,0.24614,0.24965,1,1,0.735231481,18:34:43,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:02:2022,04:03:22,58,58.169005,0.035616,0.021541,0.017351,0.0147,1.066354,56.51429,57.062983,1.082275,0.025195,0.515575,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.05615,0.11121,0.22187,0.22603,1,1,0.735231481,18:39:35,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:02:2022,04:22:58,58,58.182616,0.031666,0.018727,0.015031,0.012786,1.10593,53.029444,53.55083,1.065302,0.02041,0.495445,3,10,8,4,3,10,8,4,4,10,8,4,4,10,8,4,0.05495,0.10834,0.21607,0.22042,1,1,0.735231481,18:19:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:02:2022,10:36:37,58,58.442095,-999,-999,-999,-999,-999,63.654912,63.069609,1.557648,0.006054,0.365933,3,10,8,5,3,10,6,5,3,10,8,5,3,10,8,5,0.05965,0.11901,0.23645,0.23807,1,1,0.735231481,18:20:40,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:02:2022,11:24:20,58,58.475231,-999,-999,-999,-999,-999,73.263954,72.645911,2.579271,0.01358,0.393747,4,10,7,6,4,10,7,6,4,10,7,6,4,10,5,6,0.0665,0.13484,0.26742,0.2667,1,1,0.735231481,18:26:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:02:2022,11:42:32,58,58.48787,-999,-999,-999,-999,-999,77.042803,76.416803,2.436486,0.005116,0.389878,4,9,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.07043,0.14387,0.28502,0.28292,1,1,0.735231481,18:28:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:02:2022,02:33:31,59,59.106609,-999,-999,-999,-999,-999,73.939836,74.562835,1.181896,0.008005,0.265159,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06651,0.13587,0.27151,0.27449,1,1,0.735231481,18:34:15,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:02:2022,03:08:28,59,59.13088,-999,-999,-999,-999,-999,66.800845,67.403706,1.884493,0.011647,0.264047,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0611,0.12304,0.24571,0.24926,1,1,0.735231481,18:19:56,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:02:2022,04:00:57,59,59.167326,-999,-999,-999,-999,-999,56.670582,57.224162,2.454823,0.069794,0.248242,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.0562,0.11135,0.22216,0.22631,1,1,0.735231481,18:23:43,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:02:2022,04:22:30,59,59.182292,-999,-999,-999,-999,-999,52.810594,53.334749,1.815857,0.039433,0.252781,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.05488,0.10817,0.21573,0.2201,1,1,0.735231481,18:27:45,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:02:2022,10:16:19,59,59.427998,-999,-999,-999,-999,-999,59.541509,58.973898,1.941249,0.107894,0.32998,3,10,8,5,3,10,8,5,3,10,8,5,3,11,7,5,0.05762,0.11427,0.22716,0.22949,1,1,0.735231481,18:26:34,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:02:2022,10:38:19,59,59.443275,-999,-999,-999,-999,-999,63.794661,63.205986,1.715195,0.066146,0.329686,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.05972,0.11918,0.2368,0.23838,1,1,0.735231481,18:31:55,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:02:2022,11:25:04,59,59.475741,-999,-999,-999,-999,-999,73.247357,72.627548,1.136039,0.019117,0.319433,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06649,0.1348,0.26733,0.26664,1,1,0.735231481,18:36:09,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.067152778,03:08:03,60,60.13059,0.038663,0.015431,0.012633,0.013802,1.692026,66.62608,67.230655,1.548694,0.013944,0.447875,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06101,0.12281,0.24524,0.24876,1,1,0.735231481,18:37:26,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.067152778,10:16:09,60,60.427882,0.049882,0.023841,0.019024,0.017098,1.445098,59.303517,58.733915,1.448982,0.050199,0.590139,3,10,8,5,3,10,8,5,3,11,7,5,4,10,7,5,0.05751,0.11403,0.22668,0.22904,1,1,0.735231481,18:37:31,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.067152778,10:38:05,60,60.443113,0.054684,0.027079,0.021769,0.019764,1.380186,63.557109,62.96674,1.65087,0.020776,0.610981,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.05959,0.11887,0.23619,0.23783,1,1,0.735231481,18:17:34,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.067152778,11:25:53,60,60.476308,0.059659,0.033457,0.027923,0.02535,1.137383,73.250243,72.628657,1.465811,0.014976,0.68693,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06649,0.1348,0.26734,0.26664,1,1,0.735231481,18:24:55,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.067152778,11:44:02,60,60.488912,0.065523,0.033905,0.027337,0.024237,1.307872,77.038264,76.409251,2.143832,0.011609,0.702578,4,9,6,6,4,9,7,6,4,9,7,6,4,10,7,6,0.07042,0.14384,0.28497,0.28288,1,1,0.735231481,18:27:38,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.108819444,04:19:28,61,61.180185,0.045279,0.021449,0.018528,0.016945,1.354948,52.738862,53.271624,2.48762,0.021477,0.630202,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,3,0.05486,0.10813,0.21565,0.22001,1,1,0.735231481,18:37:38,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.150486111,03:57:31,62,62.164942,0.046184,0.020239,0.01531,0.012744,1.650189,56.44164,57.004867,0.98084,0.027882,0.634143,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05612,0.11115,0.22175,0.22593,1,1,0.735231481,18:21:24,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.150486111,04:19:07,62,62.179942,0.045,0.023805,0.019012,0.018098,1.285983,52.497151,53.032448,1.081817,0.032498,0.597177,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05479,0.10795,0.21529,0.21966,1,1,0.735231481,18:26:50,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.150486111,10:15:42,62,62.427569,0.062632,0.037143,0.031883,0.028137,1.013537,58.809328,58.235845,1.354266,0.028535,0.693211,3,11,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.0573,0.11353,0.22568,0.22812,1,1,0.735231481,18:38:20,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.150486111,10:37:45,62,62.442882,0.058964,0.030958,0.025242,0.022212,1.270548,63.112447,62.518577,1.04282,0.024689,0.678625,3,10,8,5,3,10,8,5,3,10,8,4,3,10,8,5,0.05937,0.11834,0.23514,0.23681,1,1,0.735231481,18:43:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.150486111,11:27:42,62,62.477569,0.064516,0.044613,0.038376,0.034498,0.771677,73.301149,72.676028,1.208151,0.012834,0.802921,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06654,0.13491,0.26756,0.26682,1,1,0.735231481,18:18:50,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.150486111,11:45:55,62,62.49022,0.061442,0.038302,0.035919,0.033222,0.819824,77.122648,76.490633,1.994898,0.007737,0.827953,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.07054,0.1441,0.28543,0.28328,1,1,0.735231481,18:22:05,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192152778,02:28:53,63,63.103391,0.07679,0.033441,0.026458,0.024341,1.601082,73.92201,74.551491,1.531758,0.012831,0.980935,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06649,0.13585,0.27148,0.27444,1,1,0.735231481,18:19:16,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192152778,03:02:33,63,63.126771,0.077901,0.039152,0.033322,0.03057,1.282301,66.955575,67.567888,1.679177,0.01253,1.057632,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06121,0.12329,0.24622,0.24973,1,1,0.735231481,18:27:14,1292,28.545,77.1926,15,lev20,Almucantar
