Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Pune,0.364259259,03:50:37,313,313.16015,0.078009,0.047534,0.036706,0.033781,1.11619,55.563478,56.135302,2.318028,0.029792,0.535598,4,10,8,4,3,9,8,4,4,10,8,4,4,10,8,4,0.04848,0.08883,0.239,0.2471,1,1,0.066446759,13:17:45,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.447592593,02:43:29,315,315.11353,0.052724,0.032712,0.026205,0.024019,1.039501,69.405271,70.036177,1.918433,0.01795,0.588549,4,10,7,6,4,5,7,6,4,9,7,6,4,10,7,6,0.05623,0.10328,0.27653,0.28525,1,1,0.066446759,13:26:40,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.447592593,03:34:39,315,315.149063,0.081013,0.051941,0.043054,0.03857,0.943089,59.007881,59.594968,1.650978,0.015537,0.604852,3,11,7,5,3,9,7,5,4,10,7,5,3,10,8,5,0.04996,0.09158,0.24617,0.25432,1,1,0.066446759,13:25:32,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.447592593,03:50:47,315,315.160266,0.079543,0.049235,0.036435,0.037439,1.147825,55.910808,56.4786,1.668955,0.028527,0.657666,4,10,8,4,3,8,8,4,4,10,8,4,4,10,8,4,0.04861,0.08908,0.23965,0.24777,1,1,0.066446759,13:27:40,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.530925926,02:21:24,317,317.098194,0.075772,0.046652,0.038078,0.033769,1.026829,74.379033,75.020008,1.16755,0.006563,0.871704,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06067,0.11161,0.29795,0.30732,1,1,0.066446759,13:55:32,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.530925926,02:44:50,317,317.114468,0.082616,0.05113,0.038452,0.034241,1.126777,69.430275,70.057457,1.326527,0.005223,0.911929,4,10,7,6,4,5,7,6,4,8,7,6,4,10,7,6,0.05624,0.10331,0.27664,0.28533,1,1,0.066446759,13:55:38,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.614259259,02:22:43,319,319.099109,0.066428,0.040631,0.032577,0.028961,1.060665,74.390024,75.027782,1.343815,0.004517,0.79079,4,10,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.06073,0.11168,0.29833,0.30736,1,1,0.274050926,19:28:55,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.614259259,02:46:23,319,319.115544,0.077614,0.042175,0.031287,0.027547,1.348342,69.41974,70.043136,1.245923,0.00258,0.814224,4,10,7,6,4,6,7,6,4,8,7,6,4,10,7,6,0.05622,0.10328,0.27643,0.28527,1,1,0.066446759,13:50:44,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.614259259,03:38:22,319,319.151644,0.08584,0.047377,0.035602,0.032446,1.306968,59.014893,59.591074,1.815419,0.011902,0.857847,3,11,7,5,3,7,7,5,3,10,7,5,3,10,8,5,0.04995,0.09157,0.24614,0.25432,1,1,0.066446759,13:51:23,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.614259259,03:51:21,319,319.16066,0.086397,0.044147,0.032693,0.027846,1.44687,56.563636,57.123658,1.795773,0.014969,0.857737,4,10,8,4,3,7,8,4,3,10,8,4,4,10,7,5,0.04888,0.08957,0.24093,0.24905,1,1,0.066446759,13:50:46,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.655925926,02:47:11,320,320.1161,0.04775,0.03124,0.028068,0.023685,0.805109,69.411431,70.032947,1.571186,0.006286,0.786653,4,10,7,6,4,6,7,6,4,8,7,6,4,10,7,6,0.05619,0.10321,0.27636,0.28524,1,1,0.066446759,13:53:47,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.655925926,03:39:19,320,320.152303,0.050973,0.027406,0.018733,0.016181,1.472961,59.015971,59.589473,1.435336,0.003767,0.70306,3,11,7,5,3,7,7,5,3,10,7,5,3,10,8,5,0.04995,0.09157,0.24616,0.25431,1,1,0.274050926,19:09:12,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.655925926,03:51:31,320,320.160775,0.051739,0.026074,0.018935,0.015868,1.494348,56.721955,57.280134,1.718752,0.00476,0.696687,4,10,8,4,3,8,7,5,4,10,8,4,4,10,7,5,0.04895,0.0897,0.24129,0.24936,1,1,0.066446759,13:52:40,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.655925926,11:20:04,320,320.472269,0.10554,0.049925,0.043387,0.033051,1.356417,76.697949,76.058071,6.234667,0.044878,0.835549,4,10,7,6,4,8,6,4,4,10,6,3,4,10,5,3,0.06306,0.11484,0.31263,0.31279,1,1,0.066446759,13:53:46,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.697592593,02:24:15,321,321.100174,0.060869,0.044906,0.03758,0.036548,0.710896,74.360851,74.99535,1.648114,0.010836,0.522722,4,10,7,6,4,7,7,6,4,8,7,6,4,9,7,6,0.05949,0.10865,0.28421,0.29295,1,1,0.066446759,13:43:10,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.697592593,02:47:51,321,321.116562,0.057904,0.033336,0.025477,0.021858,1.218677,69.431904,70.051658,1.127557,0.004911,0.499686,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.05529,0.10105,0.26452,0.27274,1,1,0.066446759,13:43:10,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.697592593,03:40:15,321,321.152951,0.069013,0.039609,0.029623,0.025123,1.252073,59.021244,59.592119,1.411653,0.016083,0.536483,3,11,7,5,3,9,7,5,4,10,7,5,3,10,8,5,0.04933,0.09034,0.23608,0.24418,1,1,0.066446759,13:44:22,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.697592593,03:51:42,321,321.160903,0.070193,0.039597,0.029844,0.025183,1.268864,56.876853,57.433221,1.335069,0.036893,0.542294,4,10,8,4,3,9,7,5,4,10,8,4,4,10,7,5,0.04844,0.08874,0.23179,0.23991,1,1,0.066446759,13:44:18,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.739259259,02:24:51,322,322.10059,-999,-999,-999,-999,-999,74.383387,75.016376,1.227966,0.002606,0.369708,4,10,7,6,4,8,7,6,4,10,7,6,4,10,7,6,0.05944,0.1086,0.28406,0.29305,1,1,0.274050926,19:16:58,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.739259259,02:48:38,322,322.117106,0.058734,0.031957,0.023881,0.020856,1.336664,69.429387,70.047321,1.068844,0.005176,0.404379,4,10,7,6,4,8,7,6,4,10,7,6,4,10,7,6,0.05529,0.10106,0.26453,0.27273,1,1,0.066446759,14:26:28,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.739259259,03:41:15,322,322.153646,0.066503,0.036338,0.027265,0.024438,1.324681,59.014766,59.582969,1.707193,0.040287,0.440025,3,11,7,5,3,10,7,5,4,10,7,5,3,10,8,5,0.04933,0.09034,0.23607,0.24416,1,1,0.274050926,19:17:07,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.739259259,03:51:55,322,322.161053,0.069877,0.038866,0.029692,0.024755,1.273107,57.025152,57.579722,1.855786,0.126677,0.444111,4,10,7,5,3,10,7,5,4,10,8,4,4,10,7,5,0.0485,0.08885,0.23208,0.24019,1,1,0.066446759,14:26:56,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.739259259,10:05:17,322,322.420336,0.065414,0.042298,0.043078,0.03036,0.658035,61.533785,60.953943,5.061373,0.107922,0.493292,3,10,8,5,3,8,8,5,3,10,8,5,3,10,8,5,0.0504,0.09182,0.24227,0.24711,1,1,0.274050926,19:17:11,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.780925926,02:25:31,323,323.101053,-999,-999,-999,-999,-999,74.39292,75.024386,1.113292,0.007375,0.396743,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.05948,0.1087,0.28424,0.29309,1,1,0.274050926,19:19:48,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.780925926,02:49:22,323,323.117616,-999,-999,-999,-999,-999,69.43813,70.054308,1.130187,0.008778,0.397549,4,10,7,6,4,8,7,6,4,10,7,6,4,10,7,6,0.05528,0.10106,0.26451,0.27275,1,1,0.274050926,19:20:21,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.780925926,03:42:09,323,323.154271,0.068007,0.039653,0.031329,0.026441,1.154936,59.027865,59.593554,1.642942,0.094434,0.445475,3,11,7,5,3,9,7,5,4,10,7,5,3,10,8,5,0.04934,0.09035,0.23609,0.24419,1,1,0.274050926,19:20:40,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.780925926,03:52:07,323,323.161192,0.075051,0.038807,0.028402,0.02642,1.443855,57.175952,57.728802,3.079244,0.132975,0.485251,4,10,7,5,3,9,7,5,4,10,7,5,4,10,7,5,0.04856,0.08896,0.23235,0.24047,1,1,0.274050926,19:20:20,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.822592593,02:26:21,324,324.101632,0.045309,0.029169,0.024597,0.020927,0.914011,74.368465,74.998342,0.645287,0.001993,0.416159,4,10,7,6,4,7,7,6,4,9,7,6,4,10,7,6,0.05942,0.10858,0.28398,0.29296,1,1,0.274050926,19:23:09,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.822592593,02:50:10,324,324.118171,0.055179,0.032203,0.025182,0.021183,1.167097,69.434061,70.048463,1.064404,0.002587,0.438173,4,10,7,6,4,7,7,6,4,10,7,6,4,10,7,6,0.05527,0.10101,0.26442,0.27273,1,1,0.066446759,13:49:52,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.822592593,03:43:09,324,324.154965,0.10366,0.05477,0.03984,0.036564,1.41816,59.022694,59.585785,1.6484,0.055983,0.608877,3,11,7,5,3,8,7,5,3,10,7,5,3,10,8,5,0.04933,0.09033,0.23605,0.24417,1,1,0.274050926,19:23:54,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.822592593,11:18:31,324,324.471192,0.13019,0.044975,0.058847,0.034483,1.308203,76.604328,75.970601,3.112399,0.016951,0.587889,4,10,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.06166,0.1115,0.29756,0.29768,1,1,0.274050926,19:24:38,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.864259259,02:27:24,325,325.102361,0.048759,0.032459,0.027235,0.025347,0.868207,74.299711,74.9279,1.098731,0.008923,0.433627,4,10,7,6,4,7,7,6,4,9,7,6,4,10,7,6,0.05938,0.10849,0.28376,0.29263,1,1,0.274050926,19:27:36,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.864259259,02:50:58,325,325.118727,0.05684,0.034417,0.028537,0.024061,1.032163,69.430753,70.043407,0.956096,0.00551,0.445491,4,10,7,6,4,7,7,6,4,10,7,6,4,10,7,6,0.05528,0.10105,0.26442,0.27271,1,1,0.066446759,14:32:27,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.864259259,03:44:06,325,325.155625,0.072189,0.044234,0.036084,0.029333,1.035055,59.027267,59.587863,1.549616,0.129194,0.490489,3,11,7,5,3,9,7,5,4,10,7,5,3,10,8,5,0.04934,0.09034,0.2361,0.24417,1,1,0.066446759,14:32:50,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.864259259,03:52:36,325,325.161528,0.073303,0.041417,0.032125,0.027726,1.228494,57.460042,58.009515,2.979588,0.303249,0.490489,4,10,7,5,3,8,7,5,4,10,7,5,4,10,7,5,0.04868,0.08916,0.23293,0.24101,1,1,0.066446759,14:32:22,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.905925926,02:27:43,326,326.102581,0.071829,0.044235,0.03698,0.031253,0.99486,74.385066,75.012008,1.088269,0.003854,0.616881,4,10,7,6,4,7,7,6,4,8,7,6,4,10,7,6,0.0595,0.10868,0.28429,0.29303,1,1,0.066446759,14:30:51,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.905925926,02:51:41,326,326.119225,0.077762,0.044928,0.035598,0.030076,1.165486,69.445004,70.056005,1.212766,0.003736,0.629538,4,10,7,6,4,6,7,6,4,9,7,6,4,10,7,6,0.05525,0.10105,0.26422,0.27276,1,1,0.066446759,14:31:18,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.905925926,03:45:02,326,326.156273,0.09609,0.053265,0.041208,0.036717,1.261789,59.035103,59.593268,1.197425,0.009774,0.734668,3,11,7,5,3,7,7,5,3,10,7,5,3,10,8,5,0.04934,0.09035,0.23608,0.24418,1,1,0.066446759,14:31:59,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.905925926,03:52:52,326,326.161713,0.091997,0.049347,0.039529,0.032783,1.267292,57.596172,58.144011,1.87637,0.011836,0.732006,4,10,7,5,3,7,7,5,3,10,7,5,4,10,7,5,0.04873,0.08926,0.23317,0.24127,1,1,0.274050926,19:30:46,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.947592593,02:28:26,327,327.103079,0.048667,0.033712,0.029999,0.025652,0.728417,74.387401,75.0129,0.738018,0.004269,0.613695,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.05949,0.10868,0.28439,0.29303,1,1,0.066446759,14:31:42,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.947592593,02:52:28,327,327.119769,0.063372,0.040117,0.032734,0.028721,0.983753,69.446125,70.055457,1.219317,0.009739,0.62754,4,10,7,6,4,7,7,6,4,9,7,6,4,10,7,6,0.05529,0.10107,0.26435,0.27275,1,1,0.066446759,14:32:03,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.947592593,03:46:00,327,327.156944,0.085598,0.045311,0.036047,0.02931,1.29708,59.036752,59.592488,1.70696,0.017078,0.711381,3,11,7,5,3,8,7,5,4,10,7,5,3,10,8,5,0.04933,0.09034,0.23608,0.24418,1,1,0.066446759,14:32:46,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.989259259,02:29:13,328,328.103623,0.061781,0.03611,0.033038,0.028522,0.957548,74.376399,75.000445,1.501362,0.005837,0.848494,4,10,7,6,4,7,7,6,4,8,7,6,4,10,7,6,0.05946,0.10864,0.28427,0.29297,1,1,0.066446759,14:22:55,344,18.537255,73.805491,595,lev20,Almucantar
Pune,25:11:2012,02:30:41,330,330.104641,0.063553,0.03821,0.032978,0.02736,0.990344,74.37626,74.997557,1.339266,0.002526,0.898847,4,10,7,6,4,7,7,6,4,8,7,6,4,10,7,5,0.05962,0.11154,0.27542,0.28559,1,1,0.066446759,14:44:32,344,18.537255,73.805491,595,lev20,Almucantar
Pune,25:11:2012,03:48:52,330,330.158935,0.073788,0.042491,0.033086,0.02923,1.193644,59.046089,59.594864,1.041347,0.008424,0.78818,3,11,7,5,3,6,7,5,3,10,7,5,3,10,8,5,0.04993,0.09303,0.22951,0.23878,1,1,0.066446759,14:45:13,344,18.537255,73.805491,595,lev20,Almucantar
Pune,25:11:2012,03:56:09,330,330.163993,0.078349,0.044267,0.034579,0.028714,1.219209,57.73074,58.269555,1.177875,0.014181,0.798899,4,10,7,5,3,6,7,5,3,10,7,5,4,10,7,5,0.04939,0.09202,0.22696,0.23622,1,1,0.066446759,14:44:44,344,18.537255,73.805491,595,lev20,Almucantar
Pune,26:11:2012,02:31:21,331,331.105104,0.054827,0.034481,0.029957,0.025829,0.91121,74.390198,75.010212,0.917308,0.001793,0.793055,4,10,7,6,4,7,7,6,4,9,7,6,4,10,7,6,0.05962,0.11154,0.27508,0.28565,1,1,0.066446759,14:37:47,344,18.537255,73.805491,595,lev20,Almucantar
Pune,26:11:2012,02:55:35,331,331.121933,0.066394,0.038112,0.03238,0.027851,1.083545,69.455642,70.058672,1.371863,0.005464,0.802372,4,10,7,6,4,5,7,6,4,8,7,6,4,10,7,6,0.05559,0.10384,0.25635,0.26621,1,1,0.066446759,14:37:00,344,18.537255,73.805491,595,lev20,Almucantar
Pune,26:11:2012,03:49:49,331,331.159595,0.1424,0.065885,0.059635,0.043312,1.337388,59.049004,59.595566,6.629168,0.192566,0.814657,3,11,7,5,3,6,7,5,4,10,7,5,3,10,8,5,0.04993,0.09303,0.22949,0.23878,1,1,0.066446759,14:36:48,344,18.537255,73.805491,595,lev20,Almucantar
Pune,26:11:2012,03:57:02,331,331.164606,0.079169,0.045874,0.036556,0.030629,1.153394,57.751056,58.287664,1.103586,0.011411,0.814657,4,10,7,5,3,5,7,5,3,10,7,5,4,10,7,5,0.0494,0.09203,0.22699,0.23625,1,1,0.066446759,14:37:54,344,18.537255,73.805491,595,lev20,Almucantar
Pune,27:11:2012,02:32:06,332,332.105625,0.053249,0.031864,0.026642,0.021121,1.039611,74.3869,75.005616,1.177707,0.001535,0.746136,4,10,7,6,4,5,7,6,4,8,7,6,4,10,7,6,0.0596,0.11154,0.27523,0.28563,1,1,0.066446759,14:29:50,344,18.537255,73.805491,595,lev20,Almucantar
Pune,27:11:2012,03:50:48,332,332.160278,0.074154,0.047713,0.036909,0.033593,1.028698,59.044977,59.589334,1.789436,0.023969,0.773984,3,11,7,5,3,6,7,5,3,10,7,5,3,10,8,5,0.04993,0.09303,0.22951,0.23877,1,1,0.066446759,14:29:35,344,18.537255,73.805491,595,lev20,Almucantar
Pune,27:11:2012,03:58:02,332,332.165301,0.07995,0.048316,0.036829,0.032652,1.146231,57.74953,58.283819,1.71077,0.024611,0.783933,4,10,7,5,3,6,7,5,3,10,7,5,4,10,7,5,0.0494,0.09203,0.227,0.23624,1,1,0.066446759,14:29:03,344,18.537255,73.805491,595,lev20,Almucantar
Pune,28:11:2012,02:32:48,333,333.106111,0.054018,0.042276,0.036849,0.030491,0.56478,74.393733,75.011219,1.385158,0.003757,0.655352,4,10,7,6,4,7,7,6,4,8,7,6,4,10,7,6,0.05962,0.11155,0.27527,0.28565,1,1,0.066446759,14:59:07,344,18.537255,73.805491,595,lev20,Almucantar
Pune,30:11:2012,02:34:15,335,335.107118,-999,-999,-999,-999,-999,74.396035,75.011146,0.854857,0.006202,0.319149,4,10,7,6,4,9,7,6,4,10,7,5,4,10,7,6,0.05966,0.11157,0.2756,0.28565,1,1,0.066446759,15:16:19,344,18.537255,73.805491,595,lev20,Almucantar
Pune,30:11:2012,02:58:43,335,335.124109,-999,-999,-999,-999,-999,69.457272,70.054631,1.659162,0.010164,0.343055,4,10,7,6,4,9,7,6,4,10,7,6,4,10,7,4,0.05563,0.10387,0.25657,0.26619,1,1,0.274050926,19:22:58,344,18.537255,73.805491,595,lev20,Almucantar
Pune,30:11:2012,04:00:32,335,335.167037,-999,-999,-999,-999,-999,57.824878,58.353281,1.460379,0.116847,0.384575,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.04944,0.09208,0.22722,0.23637,1,1,0.066446759,15:15:52,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.073287037,02:34:57,336,336.107604,-999,-999,-999,-999,-999,74.401472,75.015472,1.053729,0.004127,0.345335,4,10,7,6,4,8,7,6,4,10,7,6,4,10,7,6,0.05964,0.11157,0.27556,0.28567,1,1,0.066446759,14:51:42,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.073287037,02:59:28,336,336.12463,-999,-999,-999,-999,-999,69.462431,70.058509,1.3287,0.019362,0.347754,4,10,7,6,4,9,7,6,4,10,7,6,4,10,7,6,0.05564,0.10388,0.25662,0.26621,1,1,0.066446759,14:51:55,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.073287037,03:54:27,336,336.162812,0.070802,0.04569,0.048149,0.033489,0.616119,59.066937,59.603404,4.392342,0.178959,0.425632,3,11,7,5,3,9,8,5,3,11,7,5,3,10,8,5,0.04995,0.09305,0.22963,0.2388,1,1,0.066446759,14:52:47,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.073287037,04:01:22,336,336.167616,0.071355,0.046873,0.049161,0.034137,0.594582,57.846353,58.372916,4.305326,0.183375,0.427559,4,10,7,5,3,10,7,5,4,10,7,5,4,10,7,5,0.04945,0.0921,0.22724,0.23641,1,1,0.066446759,14:53:23,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.073287037,11:17:31,336,336.470498,0.073403,0.048304,0.056393,0.038052,0.450376,76.623656,76.005114,3.718468,0.014393,0.569996,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06172,0.11443,0.28792,0.29029,1,1,0.066446759,14:55:13,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.114953704,02:35:41,337,337.108113,0.061686,0.041313,0.035663,0.029815,0.821276,74.399347,75.012257,1.097823,0.003203,0.66046,4,10,7,6,4,7,7,6,4,8,7,6,4,10,7,6,0.05851,0.11289,0.26816,0.27752,1,1,0.066446759,15:21:15,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.114953704,03:00:15,337,337.125174,0.072804,0.041467,0.032343,0.029108,1.208587,69.45991,70.054727,1.086219,0.004794,0.68754,4,10,7,6,4,6,7,6,4,8,7,6,4,10,7,6,0.05464,0.10513,0.24957,0.2588,1,1,0.066446759,15:19:56,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.114953704,03:55:24,337,337.163472,0.090466,0.058915,0.048564,0.040655,0.925983,59.061524,59.59611,1.554736,0.01639,0.773844,3,11,7,5,3,6,8,5,3,10,7,5,3,10,8,5,0.04925,0.09428,0.22342,0.23249,1,1,0.066446759,15:20:00,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.114953704,04:02:31,337,337.168414,0.092653,0.052127,0.044143,0.034734,1.119297,57.81058,58.334892,1.424043,0.017625,0.777789,4,10,7,5,3,7,7,5,3,10,7,5,4,10,7,5,0.04877,0.09331,0.22107,0.23015,1,1,0.066446759,15:20:36,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.198287037,03:01:45,339,339.126215,0.059534,0.030819,0.024439,0.020948,1.336232,69.464209,70.0567,4.491511,0.180234,0.456775,4,10,7,6,4,8,7,6,4,10,7,6,4,10,7,6,0.05467,0.10516,0.24975,0.25881,1,1,0.066446759,15:17:01,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.323287037,03:58:29,342,342.165613,0.088161,0.041452,0.032657,0.026998,1.495375,59.29238,59.820838,3.849345,0.243312,0.522004,3,10,8,5,3,9,8,5,3,11,6,5,3,10,8,5,0.04935,0.09446,0.22392,0.23292,1,1,0.066446759,14:41:31,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.40662037,02:40:32,344,344.111481,0.055437,0.040032,0.036634,0.028469,0.62643,74.40858,75.015272,1.716299,0.005032,0.62444,4,10,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.05851,0.11289,0.2683,0.27753,1,1,0.066446759,15:14:34,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.40662037,03:05:32,344,344.128843,0.06056,0.039227,0.035385,0.027466,0.815471,69.43856,70.026073,1.25578,0.008958,0.612966,4,10,7,6,4,7,7,6,4,9,7,6,4,10,7,6,0.05462,0.10509,0.2495,0.25871,1,1,0.066446759,15:15:18,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.448287037,03:06:00,345,345.129167,-999,-999,-999,-999,-999,69.483677,70.070598,1.038166,0.015695,0.36507,4,10,7,6,4,9,7,6,4,10,7,6,4,10,7,6,0.05601,0.10757,0.24916,0.25874,1,1,0.066446759,14:50:52,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.448287037,03:59:43,345,345.16647,-999,-999,-999,-999,-999,59.501898,60.028336,1.038721,0.026591,0.394573,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.05054,0.09672,0.22222,0.23176,1,1,0.066446759,14:51:02,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.489953704,02:41:44,346,346.112315,-999,-999,-999,-999,-999,74.433353,75.038811,1.211428,0.037472,0.159889,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06004,0.11557,0.26888,0.27857,1,1,0.066446759,15:16:32,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.489953704,03:06:40,346,346.12963,-999,-999,-999,-999,-999,69.48719,70.0734,1.167482,0.05125,0.167458,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.05603,0.10758,0.24928,0.25875,1,1,0.066446759,15:16:51,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.489953704,04:00:10,346,346.166782,-999,-999,-999,-999,-999,59.55774,60.08358,4.083984,0.239207,0.219932,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.05057,0.09677,0.22235,0.23187,1,1,0.066446759,15:16:38,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.489953704,05:00:11,346,346.208461,-999,-999,-999,-999,-999,50.126749,50.539551,5.346036,0.307195,0.392378,2,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.04735,0.09042,0.20628,0.21594,1,1,0.066446759,15:17:23,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.53162037,03:07:22,347,347.130116,-999,-999,-999,-999,-999,69.481549,70.06707,0.981372,0.008959,0.398149,4,10,7,6,4,8,7,6,4,10,7,6,4,10,7,6,0.056,0.10755,0.24913,0.25873,1,1,0.274050926,19:31:18,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.573287037,02:43:00,348,348.113194,-999,-999,-999,-999,-999,74.435644,75.040017,1.113027,0.027536,0.206421,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06004,0.11558,0.26889,0.27857,1,1,0.274050926,19:36:17,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.573287037,03:07:58,348,348.130532,-999,-999,-999,-999,-999,69.492567,70.077541,1.443229,0.058466,0.216532,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.05602,0.10758,0.24924,0.25877,1,1,0.274050926,19:36:31,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.573287037,04:01:04,348,348.167407,-999,-999,-999,-999,-999,59.657862,60.182702,3.147485,0.472848,0.250993,3,10,8,5,3,10,8,5,3,10,5,5,3,10,8,5,0.05061,0.09685,0.22256,0.23208,1,1,0.274050926,19:36:26,344,18.537255,73.805491,595,lev20,Almucantar
